gene	adj_pval	log_fc	clone	scores
GNPDA1	2.1623147468508653e-46	1.1316584	G	14.497315
CHCHD10	2.565746844775741e-46	1.8425348	G	14.485496
HDAC9	2.8725888705702248e-46	3.621515	G	14.4775915
PDS5A	3.090934029460918e-46	0.7425004	G	14.472519
TMEM43	4.983627095882326e-46	0.6537651	G	14.439421
MT1X	6.405731339066246e-46	0.6816252	G	14.421853
ESRRA	6.405731339066246e-46	0.9118778	G	14.421827
MAPK1	9.660629481955247e-46	0.66904366	G	14.393235
BRD2	9.82460070976235e-46	0.7565354	G	14.392036
DYNC1LI2	9.877795922360291e-46	0.77927315	G	14.391628
QSOX1	1.1858729064308636e-45	0.7205464	G	14.378914
TERF2IP	1.935679060232542e-45	0.82828546	G	14.34482
SMIM26	1.944658106164933e-45	0.5493898	G	14.344464
GATAD1	2.1617979820669622e-45	1.2445728	G	14.337084
PTGFR	2.842054529947514e-45	1.6111922	G	14.318046
FEM1B	3.341800229636838e-45	0.88133484	G	14.306712
ACSL1	3.5319080512054964e-45	0.6733594	G	14.302828
HSPA1B	4.327833019322057e-45	1.6350977	G	14.288611
EDEM1	7.051181395732654e-45	0.7935473	G	14.25433
WAC	7.078380086092631e-45	0.75396305	G	14.254025
RPL8	9.413015821028492e-45	0.257958	G	14.233972
HLA-C	9.466273372594744e-45	0.50330114	G	14.233542
PERP	9.96314469684417e-45	0.30030775	G	14.229931
PXN	1.0448363947062302e-44	0.77106315	G	14.22657
RPS24	1.3001313136712657e-44	0.32673633	G	14.211202
IPO7	1.7396048227631823e-44	0.46358004	G	14.190692
YIPF3	2.722120589746599e-44	0.8430827	G	14.159085
SLC25A36	3.1855295811086315e-44	0.8877286	G	14.147894
PUM1	7.608560879053934e-44	0.5509011	G	14.086178
PHF1	1.0371158348807357e-43	1.8898338	G	14.064072
RFNG	1.1565139349157559e-43	1.5924412	G	14.056256
KDM6B	3.0234930600179377e-43	2.27293	G	13.987787
STT3B	6.553245170326509e-43	0.4255657	G	13.932379
LAMB2	6.893374032899441e-43	1.2676213	G	13.92873
NPDC1	7.8530352974318e-43	0.97895753	G	13.919313
MTURN	8.960459063663656e-43	1.3996626	G	13.909708
SEC22B	9.399980157671126e-43	1.0453461	G	13.906248
TMEM259	1.0025310093788638e-42	0.74585086	G	13.901605
DIXDC1	1.6096758160534547e-42	1.2482656	G	13.8675375
NSMF	2.3094722680465346e-42	1.7186351	G	13.841443
GNL3	2.432442018817403e-42	0.7660558	G	13.83768
UFM1	2.7944916140842554e-42	0.7210381	G	13.827665
KHDC4	4.224771426445714e-42	1.5166022	G	13.797655
SRSF4	5.6191385943942805e-42	0.7024318	G	13.777041
POLR1D	6.851673938371294e-42	0.44159552	G	13.762542
JMY	1.0202899540386636e-41	1.483982	G	13.733558
TSR3	1.0604162128100169e-41	0.795734	G	13.730694
PCMTD1	1.2459781630923047e-41	1.3332795	G	13.718937
EIF3A	1.325087509755649e-41	0.24361248	G	13.714404
UBE2H	1.4172464219859577e-41	0.75127083	G	13.709457
UBE2E1	1.983752977133138e-41	1.2407067	G	13.685001
ADAR	3.158797367717949e-41	0.8663099	G	13.650835
KMT2C	4.3902976741374014e-41	0.8588711	G	13.626687
DCAF10	4.938887097761275e-41	1.342672	G	13.618055
EBLN3P	8.672089824005313e-41	1.2233303	G	13.5765295
AKAP17A	9.485055905362526e-41	1.5202502	G	13.569928
PCBP1	1.5691945921309827e-40	0.3710861	G	13.532909
DDX6	1.7279433933247478e-40	0.9202118	G	13.52579
FAM120A	2.01211467235428e-40	0.43480662	G	13.514452
STX16	2.593625133015424e-40	1.0573697	G	13.495618
LRFN4	8.532344904699289e-40	1.3934178	G	13.407194
DRAM1	1.2905792250805404e-39	1.9044925	G	13.376326
ATP1A1	1.4821728168847347e-39	0.29715645	G	13.365893
UVSSA	1.4917378588729177e-39	1.6274569	G	13.36538
RPL7A	1.951157166846024e-39	0.3157633	G	13.345217
GABARAPL1	2.4210731997755998e-39	2.9092567	G	13.328989
BRWD1	2.9733462273942426e-39	0.98912144	G	13.313547
SLC6A15	3.651903088885438e-39	0.9856583	G	13.298115
EIF3D	7.01575727129197e-39	0.48584536	G	13.24879
KDELR2	7.715948570034531e-39	0.26446962	G	13.241545
CYSTM1	1.0528583461118999e-38	1.3903977	G	13.21791
KLF9	4.058062988897094e-38	1.5978118	G	13.11527
HGS	4.474126946673e-38	1.0152775	G	13.1078
TNFAIP3	6.112886594472364e-38	2.5959327	G	13.083799
TUT4	6.297519792427524e-38	0.7307939	G	13.08147
RNMT	6.418592689020803e-38	0.76307523	G	13.0799885
PHLDB2	8.403056882163568e-38	0.7127805	G	13.059426
GNAI2	1.6523873641787517e-37	0.29032946	G	13.007709
ZNF664	1.6983348463436834e-37	1.3633795	G	13.005578
ZC3HAV1	1.8381419245121185e-37	1.0833292	G	12.9994955
SLC2A1	2.1972395038918605e-37	0.65134054	G	12.985739
CTTN	6.4426167960982805e-37	0.54873985	G	12.902713
MXRA7	7.391949605594752e-37	0.6779749	G	12.891981
HNRNPH1	1.007243035779342e-36	0.392474	G	12.867965
CAMSAP2	1.151609595086078e-36	0.5034531	G	12.8575115
RNF44	1.2462285852361728e-36	2.1521983	G	12.851372
PLXNB2	1.2583899567264064e-36	0.4958077	G	12.850586
CLK1	1.9053775946639333e-36	1.1625361	G	12.81832
KLF13	2.2504401055277997e-36	0.87748027	G	12.805338
SPG7	2.3929198253086812e-36	1.036794	G	12.800469
NF1	2.990657597421971e-36	0.76252383	G	12.782939
PCGF5	3.1638718678359646e-36	1.7531419	G	12.778526
USP16	3.266303415436188e-36	0.7336295	G	12.776013
AC245060.5	3.4708725152080535e-36	2.6679895	G	12.771218
NCOA3	3.8073332023221084e-36	1.1910061	G	12.7639475
ANXA5	6.17209600406998e-36	0.15706609	G	12.72617
FBL	8.950109520712053e-36	0.459364	G	12.696908
PES1	9.573750981304191e-36	0.9010822	G	12.6916
CUL4A	9.897789981356345e-36	0.7583049	G	12.688925
ATP5ME	1.5971088483006503e-35	0.30743653	G	12.651189
SLC15A4	1.653357628437586e-35	1.5035621	G	12.648436
BBC3	1.730833461590752e-35	2.470085	G	12.644802
C11orf1	1.8151814693832972e-35	1.2625897	G	12.640961
FPR1	1.9976439891750822e-35	8.549088	G	12.63336
ATP2B1	2.0668733657945444e-35	0.2796779	G	12.630643
TAF7	2.251820533281677e-35	0.65545535	G	12.623765
AC005261.1	2.4933212682839317e-35	1.0163628	G	12.615572
NNMT	2.5254248421385026e-35	0.32633945	G	12.614531
AC020916.1	3.287891980225263e-35	2.4119558	G	12.593593
TMEM184B	5.669483411134501e-35	1.2202075	G	12.550286
GOLGA8B	6.536728804920497e-35	1.5290432	G	12.538942
MAFF	8.021285090894426e-35	1.5961604	G	12.522611
CHPF	8.461752941213976e-35	0.8891362	G	12.518334
IGF1R	1.2114180645898291e-34	1.0538145	G	12.489717
TATDN1	1.5959533203380794e-34	1.0985839	G	12.467526
KLHL21	1.6303344498109905e-34	1.1715729	G	12.465794
DARS	1.656617375589096e-34	0.71550745	G	12.464485
MMP24OS	2.2023992567000177e-34	0.6475288	G	12.441526
NME3	2.221034498554201e-34	0.514043	G	12.44082
CDK2AP2	2.221844058377059e-34	0.70319605	G	12.440757
PPTC7	2.593269627876944e-34	1.343502	G	12.428236
ZNF91	2.952194464457041e-34	1.534113	G	12.417767
SYNGR2	3.808729747583809e-34	1.4480639	G	12.397231
CLCN3	1.0150935738717172e-33	0.88215756	G	12.317676
KMT2A	1.0347929587263006e-33	0.59888166	G	12.316057
PURA	1.2571360323748356e-33	0.8327516	G	12.300213
GNG12	1.8107075831753003e-33	0.3895167	G	12.270537
JARID2	2.6569915209347205e-33	1.1059822	G	12.239015
PDXDC1	2.755506792129951e-33	1.1516557	G	12.236026
GGA1	3.303427489182854e-33	1.3648212	G	12.221258
CCDC6	3.556562688913665e-33	0.8069821	G	12.215155
KDM5B	5.6382022181589e-33	0.97505563	G	12.1774235
RNF213	6.186859227534258e-33	0.93043447	G	12.169812
ZNF770	1.0831241053826787e-32	0.844697	G	12.123748
TUFM	1.1578477946789509e-32	0.3089662	G	12.118147
TFG	1.1633036326792261e-32	0.5037721	G	12.117728
KCNQ1OT1	1.2645713210147142e-32	1.8030611	G	12.11075
DUSP10	1.4534189878158585e-32	1.8184972	G	12.099229
ZKSCAN1	1.76933809604584e-32	0.75069845	G	12.0828705
COX4I1	2.089734629824019e-32	0.15476063	G	12.069015
SAMD4B	3.548542694810164e-32	1.1526346	G	12.025159
RNPS1	4.4448263956247244e-32	0.44299266	G	12.006377
JPX	5.393870706328888e-32	0.919948	G	11.990292
FOXK1	6.396860509562595e-32	1.3026981	G	11.9760895
CASC4	1.3509180248059002e-31	0.9565182	G	11.913734
FOXQ1	2.432025901108276e-31	2.0664926	G	11.864257
SF1	2.577839417477559e-31	0.36367378	G	11.859316
SMCR8	3.091573660311716e-31	1.6350834	G	11.843988
PHB2	3.4219667560377736e-31	0.337645	G	11.835373
RPL11	3.4769744979885825e-31	0.21894619	G	11.834001
VGLL4	4.738588739265782e-31	1.0909183	G	11.807729
HCG18	6.08811174738648e-31	1.3294237	G	11.786502
GTF2IRD1	7.096032084683372e-31	1.6756619	G	11.773489
CNPY2	1.091011975236861e-30	0.5628838	G	11.736888
THRA	1.4915544233413664e-30	2.1807246	G	11.710171
PLEC	1.6882724678801848e-30	0.23582202	G	11.699529
TM9SF3	1.729976413288323e-30	0.32188436	G	11.697424
MEF2A	1.8023098809818776e-30	0.90838283	G	11.69388
ZNF37A	2.459153897037383e-30	1.1308916	G	11.667268
SLC25A46	2.7465806875220522e-30	1.0144324	G	11.6578245
AC060780.1	3.5252996476075106e-30	2.2540827	G	11.636415
WEE1	3.899842515499052e-30	0.8701708	G	11.62773
GPRC5C	5.692661446834059e-30	3.5768964	G	11.595192
EGFR	6.241735327046229e-30	0.2819478	G	11.5871725
WIZ	6.259791486745779e-30	1.2314345	G	11.586859
RAB5B	7.209990505399217e-30	1.0303656	G	11.574578
HNRNPA1	7.523115636883795e-30	0.18558931	G	11.570898
DUSP4	8.095734539995704e-30	0.66239065	G	11.56447
ZDHHC8	1.2762410463319572e-29	1.6980385	G	11.525002
FBXO7	1.3337220089084572e-29	0.80727917	G	11.521107
ARL2	2.3422554280249178e-29	0.6887204	G	11.472121
IDH1	2.5459400350809985e-29	0.64500856	G	11.46487
TPM4	3.248613755950189e-29	0.17170744	G	11.443619
BTBD2	3.6124522538006e-29	1.4393933	G	11.434275
CDV3	5.390127682040721e-29	0.38906056	G	11.399286
ABL2	5.523746268803447e-29	0.79514545	G	11.397088
CTDSP2	6.436286652464843e-29	1.0781846	G	11.383666
BHLHE41	6.931682279040686e-29	3.1926625	G	11.377133
AKAP1	7.618665514252471e-29	1.1633648	G	11.368821
ANXA1	7.956177454915846e-29	0.24136798	G	11.364937
AFF4	8.607674851104972e-29	0.695091	G	11.357896
MKRN1	9.808118870265981e-29	0.9524105	G	11.346416
TM9SF2	2.183133064328834e-28	0.62041867	G	11.275655
STT3A	2.53313721425101e-28	0.63880926	G	11.262495
KIFC3	3.1777611495093105e-28	1.3021861	G	11.242436
CDK13	3.201153878833155e-28	0.9508766	G	11.2417555
NADK	3.5714186845707963e-28	0.9460373	G	11.231925
NUTM2B-AS1	3.916930248083126e-28	1.1367643	G	11.223664
MLLT1	3.957651527565596e-28	0.8405208	G	11.222717
EFNA1	5.190782680403712e-28	1.3780673	G	11.198611
CARM1	5.348181907341706e-28	1.1924613	G	11.195931
NBL1	5.488880460788295e-28	0.9680771	G	11.193597
DAPK3	5.795739255294103e-28	1.401783	G	11.188707
ADAM17	6.382133959718344e-28	1.0498823	G	11.180092
ZMAT3	8.293113707189833e-28	1.0137898	G	11.156526
IFT20	8.792530332553758e-28	1.0377413	G	11.151291
TMEM179B	9.259483372775017e-28	0.8793624	G	11.146653
NDUFB7	1.2946007960957712e-27	0.22940491	G	11.116486
GPSM2	1.378624496921309e-27	0.3974781	G	11.110806
TAOK1	1.4431492757726366e-27	0.5434755	G	11.106655
ARHGEF10	1.6658374213690674e-27	1.7646891	G	11.093731
HECA	1.7307038981824285e-27	1.8576227	G	11.0902815
CACUL1	1.8799596348125526e-27	0.7884752	G	11.08278
GPATCH2L	1.9298351669113385e-27	0.86083865	G	11.080304
ARMCX3	2.4522898050743643e-27	1.1350806	G	11.058701
MSC	3.471225921417456e-27	2.712561	G	11.027387
PIAS1	3.758251543260547e-27	1.0732925	G	11.0202055
CALCOCO1	4.3448238217689145e-27	1.8431098	G	11.007077
PPARA	5.0077615862927795e-27	2.0733345	G	10.994074
NCKAP1	5.227312948925909e-27	0.39105335	G	10.990169
ALDH3B1	5.631875855240907e-27	1.7838371	G	10.983406
TLN2	5.977356510650717e-27	1.9962087	G	10.977962
AL161431.1	6.066097984231844e-27	2.257584	G	10.976564
EIF2D	7.888725083851148e-27	1.2643752	G	10.9526005
KIF13A	9.174852992481313e-27	1.2199672	G	10.938749
SLC16A1-AS1	1.1495515981571285e-26	1.4002727	G	10.918119
ARPP19	1.237526010199043e-26	0.51460534	G	10.91132
VEGFB	1.293433394362251e-26	0.8255692	G	10.907237
CTDNEP1	1.322090969407216e-26	0.72331005	G	10.9052105
EPAS1	2.2640057795934975e-26	0.794006	G	10.855817
DUSP16	2.8275184353912296e-26	2.4640756	G	10.835329
DUSP8	3.315500137133639e-26	4.6473904	G	10.820582
RSF1	3.683549757505639e-26	0.55627406	G	10.8108
TMEM63B	5.84909959659331e-26	1.2237074	G	10.767939
DNAJB2	6.691685631229554e-26	1.4665612	G	10.755406
ZFAND3	6.868632174383705e-26	1.0057534	G	10.752967
MAP2	7.266302585261599e-26	2.2690146	G	10.747743
HPS4	8.151696461314329e-26	1.2322569	G	10.737064
TRIM16	9.446460923756041e-26	1.3255545	G	10.723245
ANKRD10	9.556960510257007e-26	1.2238578	G	10.722104
SUPT5H	1.0114075586993301e-25	0.6735916	G	10.716764
HDAC5	1.3490449931286356e-25	1.798128	G	10.689785
PXDC1	1.4213418204540624e-25	1.1805775	G	10.684844
CA12	1.461602912483288e-25	0.51698494	G	10.682179
CASC3	1.8749886261362024e-25	1.0230204	G	10.65888
MTMR4	2.0817678775942246e-25	1.4028512	G	10.649112
TMEM219	2.1087992894021147e-25	0.6881451	G	10.647845
FBXL20	3.108977109701644e-25	2.2114458	G	10.611412
PRKAB2	3.3930728988091395e-25	1.3091089	G	10.603142
ZFHX3	3.4787532386230253e-25	0.93741196	G	10.600744
WSB1	3.5367628803166055e-25	0.6807654	G	10.599132
IRAK1	4.254135794883697e-25	0.5890473	G	10.581648
MIDN	4.283411344117292e-25	0.826129	G	10.580973
GIGYF1	6.009478063943515e-25	2.0942519	G	10.548943
BCL6	6.13717406168041e-25	2.2794538	G	10.546901
WNK1	6.659103999923697e-25	0.37996036	G	10.539096
STK11	7.151933983112336e-25	0.77257967	G	10.532281
CHD2	7.839068109454357e-25	0.76139045	G	10.523513
KLC1	8.573229411417236e-25	0.8562503	G	10.515012
DNAJC3	1.0295792209995124e-24	0.325853	G	10.497575
MIB2	1.1321382826692487e-24	1.6903566	G	10.48854
FNDC3A	1.1761431722293288e-24	0.7552806	G	10.484871
ATP6V1E1	1.2919421347594358e-24	0.6356474	G	10.475794
ANKS1B	1.9415584401205524e-24	2.8471928	G	10.43689
CEP290	1.9858831082207368e-24	0.8202375	G	10.434681
PTPRM	2.217386500942542e-24	1.1010051	G	10.423877
RNF11	2.2420057999442686e-24	0.7244481	G	10.422762
ALKBH5	2.5782492908022894e-24	0.6143524	G	10.409304
ARHGEF12	2.5867378978086153e-24	0.62702477	G	10.408958
GDI1	2.9652463433780733e-24	1.2287251	G	10.39585
NUFIP2	3.1516176488051667e-24	0.6464222	G	10.38994
ADGRE5	3.9439210193141875e-24	1.618378	G	10.368431
FOLR3	4.821207546620787e-24	2.3667624	G	10.34899
WASF2	5.7051165303525455e-24	0.27108762	G	10.332794
CIZ1	6.139619333862039e-24	1.0808563	G	10.325623
KIF21A	1.1046611709438327e-23	0.6521233	G	10.268649
ARID5B	1.2692814065217452e-23	0.99945354	G	10.255107
MLLT6	1.3312779395259425e-23	1.2255782	G	10.2504015
NFIX	1.6745987310230987e-23	0.9120456	G	10.228039
APH1A	1.7235611804061672e-23	0.6715468	G	10.225149
RETREG2	1.747732163421044e-23	1.0055985	G	10.223767
NPEPPS	1.840991896138873e-23	0.64852273	G	10.218663
EXOC3	1.9600100272432597e-23	1.322233	G	10.212523
KLHDC10	2.4523635057800683e-23	1.0940382	G	10.190663
KRT8	2.640100927644259e-23	0.42091113	G	10.183393
LAMB3	3.294545049358397e-23	0.5305244	G	10.161633
ESYT2	3.4849413262190774e-23	0.52018046	G	10.156089
OTUD1	3.914200080745633e-23	1.863459	G	10.144688
RBM5	4.273510178442099e-23	0.68130714	G	10.135946
RAB32	4.554831258512243e-23	0.5548672	G	10.129649
CRELD1	7.815328146110387e-23	1.5102895	G	10.076067
TNRC6A	1.0051635861621144e-22	0.7696053	G	10.051171
SH3PXD2A	1.0353785614158255e-22	0.5817558	G	10.048187
FOXO1	1.0395428292656788e-22	1.1870959	G	10.047727
CPEB2	1.1437573267585907e-22	1.6735061	G	10.038273
CSNK1A1	1.2558282298070105e-22	0.14795801	G	10.028982
ATXN2L	1.5739147285093746e-22	0.8847636	G	10.006468
SOX12	1.696615700076465e-22	1.3909327	G	9.999003
PNPLA6	1.8028859273447663e-22	1.1917386	G	9.992952
CUEDC1	1.8636429380833724e-22	1.7125391	G	9.989602
CDIPT	1.9435211148102131e-22	0.83605474	G	9.985278
EPB41L4A-AS1	1.9638953858048912e-22	0.97630304	G	9.984179
EIF3B	2.0424850888927193e-22	0.31640851	G	9.980222
USO1	3.058362503547373e-22	0.49659768	G	9.939694
BMI1	3.1218741616303197e-22	1.0889963	G	9.937517
PGRMC2	3.1644410523288355e-22	0.4784736	G	9.936135
OAF	3.3542739846993275e-22	1.2017998	G	9.93023
SLC7A2	4.491538389425709e-22	3.8758504	G	9.90098
ZNF621	5.941226161791011e-22	1.5476364	G	9.872676
INSR	6.077594887094051e-22	2.1153665	G	9.870367
TLE1	8.852384844351098e-22	1.1866664	G	9.832249
SVIL	1.225756285830321e-21	0.5893357	G	9.799166
ACAP3	1.2687095393525207e-21	1.624647	G	9.795653
GPBP1L1	1.3253796874942851e-21	0.8846376	G	9.791204
DHRS7	1.4144594460881634e-21	0.66451013	G	9.7844305
PINK1	1.4164068979926448e-21	1.0704231	G	9.784226
GOLGA2	1.4659967093721985e-21	0.7938823	G	9.780615
SPART	2.3466115784453237e-21	0.45004085	G	9.732467
TMEM192	2.6812070790738e-21	1.1473598	G	9.718804
PARP14	3.174918419660682e-21	1.1754109	G	9.701415
RUNX2	3.519148762786968e-21	1.474295	G	9.690778
SEZ6L2	3.579137958504485e-21	1.0789119	G	9.689019
BECN1	3.977095645750889e-21	0.89287466	G	9.678146
AP1AR	4.6800234044568835e-21	0.93074065	G	9.661328
SND1	4.724669502308079e-21	0.2847351	G	9.660323
GPBP1	4.836976787927258e-21	0.58325934	G	9.657884
EIF3G	4.882854995377216e-21	0.3099224	G	9.656883
HAGHL	4.884800847317262e-21	1.5634954	G	9.656811
DUBR	5.3352457025445255e-21	1.8257245	G	9.647702
SEC63	5.719016196899684e-21	0.25809038	G	9.64051
IL6ST	7.57141522609515e-21	0.51835287	G	9.611374
YIPF4	8.415359312592536e-21	0.755699	G	9.600261
SBNO2	9.788063673334978e-21	1.4703099	G	9.584609
CUX1	1.029265744080424e-20	1.0027416	G	9.579353
GNL1	1.489331890307707e-20	0.64175624	G	9.540791
HMBOX1	1.6944414232949393e-20	1.2097133	G	9.527206
ZNF768	1.7917800406611868e-20	1.3042251	G	9.521307
ZYX	1.8209705126826202e-20	0.7669651	G	9.519595
ARID1B	1.9608018318208132e-20	0.6142651	G	9.5118065
STK24	2.218541836754001e-20	0.4831713	G	9.498856
ATP9A	2.5222737858025794e-20	2.2299583	G	9.485256
TMEM159	2.5296021288971853e-20	1.8377941	G	9.484921
PRPF38B	2.6717495811790005e-20	0.4159343	G	9.479153
ITPRIPL2	2.769375351556723e-20	1.036433	G	9.475342
AMDHD2	2.8036628696641874e-20	1.60988	G	9.47396
SMIM3	2.956462009551494e-20	1.0282303	G	9.468385
CTBP2	3.2371019320363695e-20	0.48772565	G	9.458874
RAB7A	3.3731115019766866e-20	0.36287194	G	9.454472
STIM1	5.360850137907501e-20	1.6200649	G	9.405423
HPS1	5.374692017130283e-20	1.2341974	G	9.405119
PYGB	5.61312495440802e-20	0.23787789	G	9.400424
RALA	6.47600798360264e-20	0.54944956	G	9.385269
BNIP3L	7.048319361987533e-20	0.55063266	G	9.376276
ROR1	7.919904605887847e-20	1.5402899	G	9.363776
ZNF281	8.582329022106513e-20	0.8887778	G	9.355191
MNT	9.854664653557984e-20	2.029628	G	9.340372
MIGA1	1.0012916430851763e-19	1.0539407	G	9.338555
FAM91A1	1.6489355552234702e-19	0.804952	G	9.284838
KDM1B	1.8941248362060455e-19	1.5422343	G	9.269966
CHMP1B	3.861280267847326e-19	0.8918974	G	9.193138
EFCAB14	4.132289759331727e-19	0.7126155	G	9.1856785
PAFAH1B2	4.481752481385895e-19	0.42968097	G	9.176906
MMP14	4.498728926703639e-19	0.50407195	G	9.176466
TBX3	5.320202437751221e-19	0.6455188	G	9.158207
USP53	6.713655494930905e-19	0.99275637	G	9.132783
ARL8B	7.49519355540043e-19	0.57221633	G	9.120696
SCAF11	7.795627742273842e-19	0.3127599	G	9.116404
ZNF33B	8.63106612601881e-19	1.4230226	G	9.105327
TMEM189	8.733975410462515e-19	0.9504755	G	9.104008
SNAP23	9.705696235280513e-19	0.9632522	G	9.092419
EIF2AK2	1.0223389080612447e-18	0.7861653	G	9.086671
CCNB1IP1	1.0485360609838082e-18	1.0788441	G	9.083886
UNC93B1	1.1199402779638723e-18	1.3618383	G	9.076521
WDR19	1.1235324135133336e-18	1.5321615	G	9.076107
B4GALT1	1.4501160184926559e-18	0.404917	G	9.047924
PTTG1IP	1.566358279250137e-18	0.32699051	G	9.0394335
SECTM1	1.5995228430370623e-18	1.4267231	G	9.037078
PREPL	1.6898415606227871e-18	0.7816769	G	9.031037
ARIH1	1.728908107092466e-18	0.75870717	G	9.028503
TBC1D16	1.9017515321331257e-18	1.4888333	G	9.017972
KLF4	2.090790543446506e-18	0.8079343	G	9.007387
LZTS2	2.268394961181999e-18	1.328363	G	8.998342
ALDH6A1	2.3241911689053516e-18	1.4883373	G	8.995641
WBP2	2.466520935644869e-18	0.620591	G	8.989045
OS9	2.5436414503596655e-18	0.4935804	G	8.985596
DEAF1	2.66159286971826e-18	1.0221682	G	8.980513
AC044849.1	2.666892936795438e-18	3.5914555	G	8.980261
ZNF451	2.7499373748284874e-18	0.8147037	G	8.976822
TARDBP	2.906610739953305e-18	0.60023063	G	8.970624
STAT6	3.856727036001513e-18	0.8741445	G	8.939259
TAGLN2	4.9548678950188244e-18	0.06461989	G	8.911007
FZD3	5.861180655285401e-18	1.7372895	G	8.892042
MMS19	5.889090798380861e-18	1.0448114	G	8.891482
FBXO3	6.802400885936653e-18	1.3105527	G	8.875192
ZNF395	7.183595237672285e-18	0.5648324	G	8.869057
TSPAN3	9.747496622694138e-18	0.70410943	G	8.834613
TRIM8	9.810519916985366e-18	1.4467237	G	8.833828
PCID2	1.0124814089506826e-17	0.9864575	G	8.830237
FNBP4	1.2755944278183056e-17	0.71326864	G	8.804007
TMEM9	1.5012429204261253e-17	0.6113013	G	8.785522
LINC02227	1.5921537344022862e-17	2.2681763	G	8.778718
ACAP2	1.5981537022283995e-17	0.63491714	G	8.778262
FBXO25	1.6609406524523283e-17	1.1199663	G	8.773797
HNRNPC	1.7549905001788895e-17	0.15274301	G	8.767531
AKAP8L	1.9334711469802854e-17	0.9762887	G	8.756454
ANKRD28	2.798891450191793e-17	0.5551406	G	8.714159
CTIF	2.846704749783286e-17	1.4338703	G	8.712175
SSR1	2.909128839937262e-17	0.19551314	G	8.709652
ZNF292	3.901862031541926e-17	0.71063596	G	8.676114
LMBRD1	4.115722829767368e-17	1.2957531	G	8.66991
ERVMER34-1	4.587381346255961e-17	2.1195152	G	8.657484
PAX8	4.845563964759167e-17	2.0672817	G	8.651076
ZNF598	5.638302020578629e-17	0.589767	G	8.633609
FANCE	5.833267320024674e-17	1.4536662	G	8.629678
C6orf89	6.689344227648316e-17	0.77293277	G	8.613785
SETD7	6.919866546744181e-17	0.6251215	G	8.60987
RRAGC	6.969594097024568e-17	0.7564286	G	8.609016
PRRC1	7.071135091333168e-17	0.63610816	G	8.607326
DSC3	7.546413566376045e-17	0.33143198	G	8.599798
KIF1B	8.157885050329971e-17	0.7801403	G	8.59069
FAM83F	9.06877500925389e-17	1.0636021	G	8.578488
HBP1	9.098871019597841e-17	1.3542212	G	8.578074
FKBP4	1.23754268151798e-16	0.5786353	G	8.54239
MAN1A2	1.5022228787370396e-16	0.5899983	G	8.519776
KIAA1522	1.6498403738828873e-16	1.07045	G	8.508784
TMEM230	1.96251455664005e-16	0.41010055	G	8.488342
MARVELD1	2.2471322088425067e-16	0.4913178	G	8.4724245
LRRC41	2.277310638056938e-16	0.74292064	G	8.470838
ZNF593	2.3223483959705625e-16	0.59154177	G	8.468524
PTPN14	3.012647402242974e-16	0.27546465	G	8.43786
CYB561	3.2710130998908073e-16	1.3126639	G	8.42804
SLC35E1	4.737835714231639e-16	0.75563264	G	8.38411
ATXN7L3B	4.747920753843282e-16	0.95336753	G	8.383828
WDTC1	4.902577566935502e-16	1.4891233	G	8.379992
MYC	4.932008577868989e-16	0.44522783	G	8.379222
AL590004.4	4.948659886685703e-16	5.415202	G	8.378793
JTB	6.570433945071754e-16	0.361888	G	8.344903
WTAP	7.452318316242135e-16	0.63619363	G	8.3298435
MBNL2	8.567323696076447e-16	1.0125934	G	8.313092
UBE2G2	8.586547602957093e-16	0.60338265	G	8.312795
PSMB4	9.215092350813533e-16	0.17926492	G	8.3042145
GLS	9.483152209551308e-16	0.5088876	G	8.300744
CCDC91	9.61009576782985e-16	0.80160725	G	8.299131
DNAJB1	1.1458620515857752e-15	0.7041766	G	8.278073
SPRYD3	1.1709126511856097e-15	1.6780411	G	8.275367
CYR61	1.3086270601046083e-15	0.4516914	G	8.261945
ARF1	1.4177405187107147e-15	0.11602521	G	8.25235
ARHGAP28	1.459990963063668e-15	3.2665868	G	8.248743
RETREG3	1.4715318889684158e-15	0.99080056	G	8.247769
